,Unnamed: 0,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
3816,3816,spotify:track:1x6kFoNOFbAs5qBqc8GE0d,Double Hook (feat. Leto),Gambino La MG,54,51426,"('french hip hop', 'pop urbaine', 'rap francais')",Double Hook (feat. Leto),56,0.663,0.725,-5.687,140.921,204960,1.0
3817,3817,spotify:track:3OSlJ9tHu6PXNbm7VZvF8N,Comportement,MALTY 2BZ,52,18034,"('rap francais',)",Comportement,46,0.855,0.492,-10.753,144.065,175125,
3818,3818,spotify:track:0ULcUPqTMViq5X60hr2DzO,Pas comme ça,Waïv,50,8473,"('rap francais',)",Pas comme ça,41,0.847,0.695,-7.652,125.107,149987,0.0
3819,3819,spotify:track:1kPYNFAF8YBxAuTwjLSorw,Red,Popey,47,71617,"('rap francais',)",Red,49,0.683,0.78,-7.697,143.994,137462,
3820,3820,spotify:track:3skUM4DZZcRQTtdsrelE7i,Koussi Koussa - North Slice Freestyle #4,Jnr Slice,44,45497,"('drill francais', 'rap francais')",Koussi Koussa (North Slice Freestyle #4),42,0.825,0.515,-11.333,143.973,135000,1.0
3821,3821,spotify:track:4wC0n1Z6ffCWVoCkVP3lCR,Booska RS,Rsko,56,24291,"('pop urbaine', 'rap francais')",Booska RS,50,0.761,0.573,-7.979,142.029,159000,0.0
3822,3822,spotify:track:6SdNV5UsesSFvzHFhI1SIs,Remets le contact,Popey,47,71617,"('rap francais',)",Remets le contact,38,0.9,0.586,-10.743,140.002,181213,1.0
3823,3823,spotify:track:3oEuUFJQkTCFgTEsTn24e6,Izanagi,Elh Kmer,37,23836,"('french hip hop', 'pop urbaine', 'rap francais')",Izanagi,41,0.783,0.541,-9.851,86.755,162433,
3824,3824,spotify:track:2W6h9Gv7hxPbn7Ru6qoDoR,Gamos,SRK,40,4082,(),Gamos,42,0.865,0.515,-9.775,100.007,137250,
3825,3825,spotify:track:3d5SugP1SVBeRIdfQF8BhK,Dans la zone (feat. DA Uzi),Bigor,30,751,(),Dans la zone (feat. DA Uzi),44,0.884,0.478,-10.247,120.006,192133,1.0
3826,3826,spotify:track:4kI2CRRCDxrXQLS4VqdV6X,Symphonie (feat. Maes),PICO,40,879,(),Rosenoz,52,0.666,0.554,-8.097,150.011,172373,1.0
3827,3827,spotify:track:3u937AZw7pIAFAWSowfGJi,Drill 6,MALTY 2BZ,52,18034,"('rap francais',)",Drill 6,48,0.871,0.626,-7.001,143.077,165094,1.0
3828,3828,spotify:track:7hVuT873V3BsouVQ22IahI,Non coupable 5,La F,55,21289,"('drill francais', 'french hip hop', 'pop urbaine', 'rap francais')",Non coupable 5,55,0.775,0.396,-12.779,143.95,163333,1.0
3829,3829,spotify:track:6pSxcZF49vZLCksonldK7M,Phénomène 3,La Peee,36,3886,"('rap francais',)",Phénomène 3,39,0.658,0.705,-9.695,139.951,200000,1.0
3830,3830,spotify:track:28mM5nFKRDjwFiD4fhWsDX,Dixième oinj,C.O.R,43,12233,"('rap francais',)",Dixième oinj,40,0.798,0.76,-8.162,139.87,164571,1.0
3831,3831,spotify:track:2Eil9qh3yrNCYl4MFRWLuK,Shooter #1,Brk,33,1539,"('rap francais',)",Shooter #1,42,0.712,0.809,-6.045,129.009,155950,1.0
3832,3832,spotify:track:0sdpOZyjUBm2Bd7pwKmeIq,DÉLAIS,L’As,40,5490,"('pop urbaine', 'rap francais')",DÉLAIS,42,0.718,0.471,-9.12,143.963,186747,
3833,3833,spotify:track:6rlF7e72Mk5fPdcScOQ2aK,On vient pas pour rien,26keuss,31,2021,"('drill francais',)",On vient pas pour rien,34,0.817,0.538,-7.799,144.976,218480,1.0
3834,3834,spotify:track:0gsHQnUp0Nndx4zn9Okpo2,Artengo,Stavo,46,4189,"('pop urbaine', 'rap francais')",Artengo,42,0.788,0.884,-6.886,133.029,191453,1.0
3835,3835,spotify:track:2RCY4UcO7VPAhBIdR9a8fz,Hazi Life 3,Slkrack,30,1158,"('drill francais',)",Hazi Life 3,37,0.693,0.597,-7.55,141.97,162233,1.0
3836,3836,spotify:track:5JvwpCruu3hQDMg6wEpwgu,Allo Bébé #1,Koffi Lossa,48,20448,"('rap francais',)",Allo Bébé #1,52,0.967,0.579,-11.104,120.997,148000,1.0
3837,3837,spotify:track:71oBODSKv5RDCO5ay08rHF,L'art #2,Larsé,37,11718,"('rap francais',)",L'art #2,36,0.773,0.679,-7.074,126.991,221252,
3838,3838,spotify:track:4wlO6ZbyAOcEm2l5uAzyuQ,Cantona,Lamatrix,43,1220,(),Cantona,39,0.78,0.896,-5.418,102.028,162467,
3839,3839,spotify:track:2wkk587hlbbcVvcw81YffM,Ouuw,Tiitof,56,37881,"('french hip hop', 'musique guadeloupe', 'pop urbaine', 'rap antillais', 'rap francais', 'trap antillais', 'zouk riddim')",Ouuw,47,0.789,0.433,-9.741,138.913,169680,1.0
3840,3840,spotify:track:2zboAG3vWjHEtmeYypSQiQ,Amarillo,Popey,47,71617,"('rap francais',)",Amarillo,45,0.804,0.713,-11.142,141.042,156596,
3841,3841,spotify:track:4fUrl02cK0pv9CikKQD8Qp,Iggy,Oldpee,42,1881,(),Iggy,40,0.854,0.524,-7.084,130.073,172724,
3842,3842,spotify:track:5AfuOFFyQp5MT7cfwzqPzh,Heneni,Oby One,55,32601,(),Heneni,64,0.631,0.758,-5.962,143.011,221661,1.0
3843,3843,spotify:track:1xxfhcWifJzCX3sSUaPj24,Grand Monsieur,KD,32,272,(),Grand Monsieur,35,0.867,0.434,-10.198,136.069,197647,1.0
3844,3844,spotify:track:2uI4q2va5hhtkSW5qoph5C,Moulala,Gambino La MG,54,51426,"('french hip hop', 'pop urbaine', 'rap francais')",Moulala,50,0.803,0.597,-6.132,139.042,194827,1.0
3845,3845,spotify:track:5Z8IX6mbqmvSCL8Rn2c1tO,Izanami,Elh Kmer,37,23836,"('french hip hop', 'pop urbaine', 'rap francais')",Izanami,39,0.699,0.766,-6.899,88.624,142187,
3846,3846,spotify:track:4uL6suD0AdMcpnk1LmwA9X,Bagheera,VVES,28,1040,(),Bagheera,34,0.715,0.651,-7.525,140.099,141799,
3847,3847,spotify:track:7M9hFgv3mWUPRWRHlxBj6F,Midi Pile,LE RISQUE,48,12301,"('rap francais',)",Midi Pile,44,0.789,0.59,-6.772,141.975,180898,1.0
3848,3848,spotify:track:5EAkNhTKfDnhIB9BYBfsMl,Kipsta,Stavo,46,4189,"('pop urbaine', 'rap francais')",Kipsta,44,0.822,0.605,-7.893,120.104,207720,1.0
3849,3849,spotify:track:2ujbOwvdiH020TO5EucGiX,Hypnotize,The Notorious B.I.G.,81,7083105,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap')",Life After Death (Deluxe Version),0,0.922,0.573,-5.161,93.929,230053,1.0
3850,3850,spotify:track:2eU63GLRBeMOszGRTCEE9E,California Love - Original Version,2Pac,82,11788045,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",2Pac Greatest Hits (Explicit Version),0,0.761,0.835,-3.076,91.524,284907,0.0
3851,3851,spotify:track:00twZviPonMhKWN60B3l0F,Still D.R.E.,Dr. Dre,82,6332139,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",Hip Hop: The Collection 2008,42,0.814,0.746,-4.426,93.405,267933,1.0
3852,3852,spotify:track:7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,85,8209671,"('east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap')",Get Rich Or Die Tryin',81,0.899,0.713,-2.752,90.051,193467,1.0
3853,3853,spotify:track:33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,70,1478029,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap')",The Infamous,76,0.763,0.786,-6.472,93.857,325507,1.0
3854,3854,spotify:track:6WLTmiz0i2R938j1KMcSVk,Hit 'em Up,2Pac,82,11788045,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",Nu-mixx Klazzics,0,0.843,0.804,-3.839,95.155,256693,0.0
3855,3855,spotify:track:5EEOjaJyWvfMglmEwf9bG3,Regulate,Warren G,68,1718313,"('g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap')",Regulate G Funk (Enhanced Reissue),50,0.832,0.588,-10.88,95.309,250868,1.0
3856,3856,spotify:track:3a5sW7rqY5b5WDdANvSHxD,2 Of Amerikaz Most Wanted,2Pac,82,11788045,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",2Pac Greatest Hits (Explicit Version),0,0.863,0.883,-3.885,99.247,246667,1.0
3857,3857,spotify:track:0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,Nas,78,2643369,"('conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap')",Illmatic,69,0.665,0.91,-4.682,84.099,293973,1.0
3858,3858,spotify:track:4j8rtQdkL8iXIgaraXjbs4,I Like The Way She Do It,G-Unit,66,1701669,"('gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'trap')",T.O.S. (Terminate On Sight),0,0.492,0.805,-5.425,93.694,232600,1.0
3859,3859,spotify:track:1tVxrANBjP0W5wt6fK3VkH,Ready or Not,Fugees,69,1035840,"('east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap', 'rap')",The Score (Alben für die Ewigkeit),24,0.607,0.422,-13.364,130.47,226987,1.0
3860,3860,spotify:track:2MuJbBWAVewREJmB8WdGJ3,It Was A Good Day,Ice Cube,77,5060115,"('conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",The Essentials,60,0.78,0.754,-5.377,82.394,260307,1.0
3861,3861,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",The Eminem Show,0,0.551,0.851,-3.277,171.411,297893,1.0
3862,3862,spotify:track:7m09XGYgt18A7GyxgFWWKh,Candy Shop,50 Cent,85,8209671,"('east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap')",The Massacre,0,0.613,0.577,-8.01,127.926,208533,1.0
3863,3863,spotify:track:2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,The Notorious B.I.G.,81,7083105,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap')",Ready to Die (The Remaster),79,0.78,0.575,-7.247,84.492,252747,1.0
3864,3864,spotify:track:6ijxg6Xglae8LfsR8eP5x2,Xxplosive,Dr. Dre,82,6332139,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",2001,55,0.766,0.889,-4.35,169.084,215200,1.0
3865,3865,spotify:track:4TY4VeLpmiNY9otITGA8sn,"Beamer, Benz, Or Bentley",Lloyd Banks,67,1032470,"('gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap')",10s Hip-Hop Hits,59,0.652,0.671,-5.376,159.963,208387,1.0
3866,3866,spotify:track:4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,Luniz,62,219637,"('g funk', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap')",Operation Stackola,75,0.6,0.706,-7.899,173.926,253533,1.0
3867,3867,spotify:track:0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,78,1834564,"('atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop')",Stankonia,83,0.843,0.806,-5.946,94.948,270507,1.0
3868,3868,spotify:track:6ah3sZ7zNIX17bqPJJGd3N,Bundles,Silke Plattenspieler,23,10,(),Bundles,38,0.39,0.6,-11.0,81.762,233378,
3869,3869,spotify:track:7burCKJdWHtTgzJws2RddP,99 Problems,JAY-Z,87,6849402,"('east coast hip hop', 'hip hop', 'rap')",Hot Joints 2,0,0.491,0.89,-5.897,88.514,234453,1.0
3870,3870,spotify:track:1OKPQF7iS8TVxY4gwvBZ3n,Poppin' Them Thangs,G-Unit,66,1701669,"('gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'trap')",Beg For Mercy (Explicit Version),0,0.768,0.806,-1.406,88.024,240800,1.0
3871,3871,spotify:track:60WcXjimfbhk6T0gj1Eufg,Hate It Or Love It,The Game,75,3711389,"('gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",The Documentary,0,0.802,0.785,-4.781,99.998,206400,1.0
3872,3872,spotify:track:70FCugJxa7XW04Np6iYJdI,21 Questions,50 Cent,85,8209671,"('east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap')",Get Rich Or Die Tryin',73,0.646,0.813,-3.846,92.729,224440,1.0
3873,3873,spotify:track:2xTft6GEZeTyWNpdX94rkf,All Eyez On Me,2Pac,82,11788045,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",All Eyez On Me,1,0.873,0.719,-5.948,93.281,307773,1.0
3874,3874,spotify:track:5A6OHHy73AR5tLxgTc98zz,Black and Yellow,Wiz Khalifa,87,10314175,"('dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",Rolling Papers,77,0.684,0.834,-4.524,164.02,217667,1.0
3875,3875,spotify:track:0RMr1YqH6Mv6HeklKsl76e,Act A Fool,Ludacris,80,2292239,"('atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Chicken - N - Beer,42,0.575,0.905,-2.372,110.165,270973,1.0
3876,3876,spotify:track:1vhWJdIz23gHGPfwmkLkTd,Thermometer,Quadie Diesel,28,1225,(),Thermometer,15,0.716,0.695,-4.613,151.912,151703,
3877,3877,spotify:track:5raeX7veyX31OLrhPb9jZa,Last Minute,2Face,14,11,(),Last Minute,28,0.893,0.809,-7.887,110.02,172577,
3878,3878,spotify:track:1fLibtVj3MrNTwRZq5yUOs,Let's Go (feat. Big D & Twista),Trick Daddy,61,800132,"('crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Thug Matrimony: Married to the Streets,68,0.748,0.767,-7.806,133.929,222200,1.0
3879,3879,spotify:track:0HPcqek6toGPx7YuC24DDU,No Apology,Cheflodeezy,29,21165,(),No Apology,39,0.705,0.769,-7.351,170.099,173597,
3880,3880,spotify:track:2kQuhkFX7uSVepCD3h29g5,Smack That,Akon,83,2982465,"('dance pop',)",Konvicted,71,0.939,0.742,-5.171,118.978,212360,1.0
3881,3881,spotify:track:1JAKHCmb9PSkL1AANJZ8eE,Real Fact,Cold Ca$e,31,2008,(),Welcome To The Trap,28,0.686,0.629,-9.606,178.09,194760,
3882,3882,spotify:track:5Bdoo7LrNuTlOPYx6w7ORW,No Apologies,Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",Eminem Presents The Re-Up,47,0.538,0.73,-3.426,87.022,258667,1.0
3883,3883,spotify:track:56QgSLKnSSk9cJrGuwJsLc,Bye My Lonely (Warped Tour Diary),MC Bravado,33,1934,(),The Living Game,27,0.735,0.589,-9.137,99.865,271287,1.0
3884,3884,spotify:track:26k1E8IIlFhqg483zIkcQH,Jordan Pippen,Yc Goodfella,2,13,(),God Babies,1,0.865,0.521,-10.761,130.008,140173,
3885,3885,spotify:track:4lnxvfmuB7bJveOoLWu0bL,Crescendo,Yc Goodfella,2,13,(),God Babies,1,0.913,0.32,-13.237,117.995,190981,
3886,3886,spotify:track:3YnoIglx0Go8Ttjhq3SbWU,annoyed af.,avery j.,5,25,(),annoyed af.,16,0.83,0.669,-4.837,138.03,160836,1.0
3887,3887,spotify:track:2unGLrK0lVkCiYXkX6xziE,Spot Em,Shwaee,20,23,(),Spot Em,34,0.809,0.638,-5.926,150.021,166400,
3888,3888,spotify:track:5pBvNeOAJ54zgd5lEOmM3b,Without Me,Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",Curtain Call (Deluxe),0,0.919,0.657,-2.823,112.23,291213,1.0
3889,3889,spotify:track:2loM8eXIjg8fpIcLEQyN4p,Diss Coarse (Joe Rogan),MC Bravado,33,1934,(),The Living Game,29,0.627,0.689,-6.88,94.581,202318,1.0
3890,3890,spotify:track:0svl7cK07gK1ia5ainczU5,Break Ya Neck,Busta Rhymes,76,1938188,"('east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap')",Genesis,1,0.82,0.809,-6.759,83.011,231240,1.0
3891,3891,spotify:track:2Y0oO9SienrLfY27iVmGuP,Jellyfish,M.A.D.S.K.I.L.L.,21,50,(),Clarity 2020 Vision,28,0.752,0.628,-11.439,165.981,290508,
3892,3892,spotify:track:4GJb5L1nvOZmuIJAmye9GT,The Re-Up,Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",Eminem Presents The Re-Up,39,0.682,0.789,-5.01,173.015,177907,1.0
3893,3893,spotify:track:2NeHnSFnwNp1Z5WYgcjJ8L,X Gon' Give It To Ya,DMX,75,3011222,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap')",The Best Of DMX,0,0.678,0.857,-5.173,94.95,219253,0.0
3894,3894,spotify:track:7vwkKw2Xd7Pks1X712Au0T,Remember the Name (feat. Styles of Beyond),Fort Minor,65,533282,"('pop rap', 'rap rock')",The Rising Tied (Deluxe Edition),57,0.688,0.835,-4.162,84.858,230493,1.0
3895,3895,spotify:track:3hnwI9X0fgitO3CljHzh2M,Dirt Off Your Shoulder,JAY-Z,87,6849402,"('east coast hip hop', 'hip hop', 'rap')",The Black Album (Explicit),0,0.78,0.657,-7.149,163.969,245173,1.0
3896,3896,spotify:track:1MYlx4dBtiyjn7K8YSyfzT,The Real Slim Shady,Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",Curtain Call (Deluxe),1,0.947,0.655,-4.243,104.485,284800,1.0
3897,3897,spotify:track:6mcu7D7QuABVwUGDwovOEh,If I Can't,50 Cent,85,8209671,"('east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap')",Get Rich Or Die Tryin',70,0.886,0.626,-2.528,93.989,196627,1.0
3898,3898,spotify:track:25L1FHPzIUawXGIJwuo4Cm,The Way I Am,Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",Curtain Call (Deluxe),0,0.803,0.855,-3.369,87.317,291120,1.0
3899,3899,spotify:track:6HHytHLXLX8QfWTtGfFSvH,Drop It Like It's Hot,Snoop Dogg,86,7547243,"('g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap')",R&G (Rhythm & Gangsta): The Masterpiece [Explicit Version],1,0.892,0.628,-3.832,92.063,266067,0.0
3900,3900,spotify:track:59q0gDvWPoL2DQ1SAt5ZLY,What Up Gangsta,50 Cent,85,8209671,"('east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap')",Get Rich Or Die Tryin',59,0.67,0.788,-2.43,82.498,179467,1.0
3901,3901,spotify:track:0fLILzjVXRCLC0lsNKcQ8I,P.I.M.P. - Snoop Dogg Remix,50 Cent,85,8209671,"('east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap')",Get Rich Or Die Tryin',62,0.677,0.698,-5.793,78.443,288573,1.0
3902,3902,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",Curtain Call (Deluxe),2,0.701,0.728,-4.554,171.388,326467,1.0
3903,3903,spotify:track:20LxTsa6936zOlzTWqoPVt,The Next Episode,Dr. Dre,82,6332139,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",2001 (Explicit Version),0,0.92,0.891,-2.398,95.295,161600,1.0
3904,3904,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,86,10385058,"('east coast hip hop', 'hip hop', 'rap', 'trap')",LONG.LIVE.A$AP (Deluxe Version),0,0.869,0.687,-6.816,96.006,233787,1.0
3905,3905,spotify:track:2c5Isyd07hWsl7AQia2Dig,Fast Lane,Bad Meets Evil,65,1320338,"('detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap')",Hell: The Sequel (Deluxe),74,0.615,0.871,-3.804,119.149,249560,1.0
3906,3906,spotify:track:0Zh5U48tZNeAzzLTV1CVBE,Forgot About Dre,Dr. Dre,82,6332139,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",2001 (Explicit Version),0,0.925,0.737,-1.292,133.946,222240,1.0
3907,3907,spotify:track:6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton,N.W.A.,69,3827956,"('conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap')",Straight Outta Compton,72,0.834,0.878,-9.484,102.848,258688,
3908,3908,spotify:track:5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,The Notorious B.I.G.,81,7083105,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap')",Ready to Die (The Remaster),77,0.889,0.818,-4.639,96.063,302760,1.0
3909,3909,spotify:track:3qX1dqmDdmMvvfMVfsx4Bh,m.A.A.d city,Kendrick Lamar,90,18970928,"('conscious hip hop', 'hip hop', 'rap', 'west coast rap')","good kid, m.A.A.d city (Deluxe)",67,0.487,0.729,-6.815,91.048,350120,1.0
3910,3910,spotify:track:5n8Aro6j1bEGIy7Tpo7FV7,Fuck Tha Police,N.W.A.,69,3827956,"('conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap')",Straight Outta Compton,71,0.859,0.75,-8.325,98.691,345717,
3911,3911,spotify:track:2TmpiPA9Ek7aQ230gEx1s0,Be,Malachi Grant,22,9,(),Up & Up,30,0.64,0.851,-2.615,96.622,243731,
3912,3912,spotify:track:4n7MK0pR0ddTnBkWyX5Beu,Let You Go,Gray,21,231,(),Let You Go,31,0.771,0.366,-12.12,141.992,162676,
3913,3913,spotify:track:3hQCHzkE5oSA3F1xM8bpcM,Hustlin',Rick Ross,83,5424054,"('dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Port Of Miami,70,0.502,0.652,-7.224,136.08,254093,1.0
3914,3914,spotify:track:4Tjg4jsELqr8cSgwDZ4twe,Mockingbird,Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",Encore,0,0.637,0.678,-3.798,84.039,250760,1.0
3915,3915,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,A Milli,Lil Wayne,90,11319366,"('hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap')",Tha Carter III,71,0.674,0.695,-8.636,151.486,221840,1.0
3916,3916,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Kanye West,95,15981950,"('chicago rap', 'rap')",Late Registration,79,0.629,0.696,-5.572,93.034,207627,1.0
3917,3917,spotify:track:3nG6XO0Ow0WHakRASk9td5,Red Light,Young Leaf,14,227,(),I Just Want Love,27,0.766,0.517,-9.298,91.988,171800,
3918,3918,spotify:track:7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,Coolio,72,552998,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",Gangsta's Paradise,74,0.647,0.514,-10.05,79.974,240693,0.0
3919,3919,spotify:track:1pOIpxfrQ8AszXZdKR3aH3,Gangsta Gangsta,N.W.A.,69,3827956,"('conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap')",Straight Outta Compton,65,0.894,0.698,-8.264,98.104,336917,
3920,3920,spotify:track:27AHAtAirQapVldIm4c9ZX,Jump,Kris Kross,54,338433,"('hip hop', 'old school atlanta hip hop', 'rap')",Totally Krossed Out,68,0.749,0.745,-10.625,101.972,195107,0.0
3921,3921,spotify:track:4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,81,7083105,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap')",Life After Death (2014 Remastered Edition),75,0.845,0.884,-4.506,104.536,257400,1.0
3922,3922,spotify:track:4PmMVdIFpJTB9WQbmILf4p,How We Do,The Game,75,3711389,"('gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",The Documentary,75,0.862,0.648,-7.401,98.012,235533,1.0
3923,3923,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,50 Cent,85,8209671,"('east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap')",The Massacre,72,0.925,0.659,-4.763,97.018,214227,1.0
3924,3924,spotify:track:0nCPBjS9t9TkXGIvmgy6c7,Big Pimpin',JAY-Z,87,6849402,"('east coast hip hop', 'hip hop', 'rap')",Volume. 3... Life and Times of S. Carter,0,0.879,0.81,-6.286,138.054,283067,1.0
3925,3925,spotify:track:3NPH5DipWSKLdlfGpp6oGP,Medicine Ball,Eminem,94,50705376,"('detroit hip hop', 'hip hop', 'rap')",Relapse,0,0.776,0.943,-2.559,119.858,237347,1.0
3926,3926,spotify:track:7jLbTp3qZzah9kMIdW8e5M,Ghetto Gospel,2Pac,82,11788045,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",Loyal To The Game,70,0.794,0.614,-5.352,80.569,238053,1.0
3927,3927,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,95,15981950,"('chicago rap', 'rap')",JESUS IS KING,75,0.529,0.9,-3.503,180.291,104591,0.0
3928,3928,spotify:track:4l59QWcA9F9qqvNc5pwDtL,Ali Bomaye,The Game,75,3711389,"('gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Jesus Piece,0,0.383,0.69,-5.299,70.929,372707,1.0
3929,3929,spotify:track:7fXb8yG4gCsioqzJNZOv69,Where The Hood At,DMX,75,3011222,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap')",Grand Champ,52,0.537,0.948,-3.08,186.057,286267,1.0
3930,3930,spotify:track:5ngSGTy4Tw8cIBCMeIgoc9,Why We Thugs,Ice Cube,77,5060115,"('conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')","Laugh Now, Cry Later",65,0.755,0.604,-5.436,98.458,224107,1.0
3931,3931,spotify:track:6V8Yd5ml1xWojWRMdb1V9S,Money Trees,Kendrick Lamar,90,18970928,"('conscious hip hop', 'hip hop', 'rap', 'west coast rap')","good kid, m.A.A.d city (Deluxe)",0,0.72,0.53,-7.436,71.985,386907,1.0
3932,3932,spotify:track:3ZfACixzMNAbRcpGwEkLRe,Go Get It,T.I.,78,4001480,"('atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Trouble Man: Heavy is the Head,0,0.366,0.667,-5.683,76.627,217520,
